,region,state.name,county.name,state_county
29490,19330,pennsylvania,chester,"pennsylvania,chester"
29491,19022,pennsylvania,delaware,"pennsylvania,delaware"
29492,19130,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29493,21901,maryland,cecil,"maryland,cecil"
29494,19138,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29495,19128,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29496,19144,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29497,19139,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29498,8091,new jersey,camden,"new jersey,camden"
29499,19034,pennsylvania,montgomery,"pennsylvania,montgomery"
29500,19113,pennsylvania,delaware,"pennsylvania,delaware"
29501,19382,pennsylvania,delaware,"pennsylvania,delaware"
29502,8093,new jersey,gloucester,"new jersey,gloucester"
29503,8088,new jersey,burlington,"new jersey,burlington"
29504,8103,new jersey,camden,"new jersey,camden"
29505,19465,pennsylvania,chester,"pennsylvania,chester"
29506,19317,pennsylvania,delaware,"pennsylvania,delaware"
29507,21911,maryland,cecil,"maryland,cecil"
29508,8102,new jersey,camden,"new jersey,camden"
29509,19150,pennsylvania,montgomery,"pennsylvania,montgomery"
29510,8064,new jersey,burlington,"new jersey,burlington"
29511,8562,new jersey,burlington,"new jersey,burlington"
29512,19153,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29513,18964,pennsylvania,bucks,"pennsylvania,bucks"
29514,19129,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29515,19375,pennsylvania,chester,"pennsylvania,chester"
29516,19003,pennsylvania,delaware,"pennsylvania,delaware"
29517,19543,pennsylvania,lancaster,"pennsylvania,lancaster"
29518,19026,pennsylvania,delaware,"pennsylvania,delaware"
29519,19027,pennsylvania,montgomery,"pennsylvania,montgomery"
29520,19711,delaware,new castle,"delaware,new castle"
29521,19437,pennsylvania,montgomery,"pennsylvania,montgomery"
29522,19710,delaware,new castle,"delaware,new castle"
29523,19135,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29524,8054,new jersey,burlington,"new jersey,burlington"
29525,18955,pennsylvania,bucks,"pennsylvania,bucks"
29526,8067,new jersey,salem,"new jersey,salem"
29527,8344,new jersey,atlantic,"new jersey,atlantic"
29528,8042,new jersey,burlington,"new jersey,burlington"
29529,19152,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29530,8098,new jersey,salem,"new jersey,salem"
29531,19473,pennsylvania,montgomery,"pennsylvania,montgomery"
29532,19040,pennsylvania,bucks,"pennsylvania,bucks"
29533,8009,new jersey,camden,"new jersey,camden"
29534,8019,new jersey,burlington,"new jersey,burlington"
29535,19107,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29536,21912,maryland,cecil,"maryland,cecil"
29537,19801,delaware,new castle,"delaware,new castle"
29538,18036,pennsylvania,lehigh,"pennsylvania,lehigh"
29539,19038,pennsylvania,montgomery,"pennsylvania,montgomery"
29540,8501,new jersey,mercer,"new jersey,mercer"
29541,8016,new jersey,burlington,"new jersey,burlington"
29542,19033,pennsylvania,delaware,"pennsylvania,delaware"
29543,19047,pennsylvania,bucks,"pennsylvania,bucks"
29544,19064,pennsylvania,delaware,"pennsylvania,delaware"
29545,18081,pennsylvania,bucks,"pennsylvania,bucks"
29546,8360,new jersey,gloucester,"new jersey,gloucester"
29547,19020,pennsylvania,bucks,"pennsylvania,bucks"
29548,18944,pennsylvania,bucks,"pennsylvania,bucks"
29549,18073,pennsylvania,montgomery,"pennsylvania,montgomery"
29550,8039,new jersey,gloucester,"new jersey,gloucester"
29551,19136,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29552,19115,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29553,19472,pennsylvania,montgomery,"pennsylvania,montgomery"
29554,19716,delaware,new castle,"delaware,new castle"
29555,8610,new jersey,burlington,"new jersey,burlington"
29556,19352,pennsylvania,chester,"pennsylvania,chester"
29557,19029,pennsylvania,delaware,"pennsylvania,delaware"
29558,19043,pennsylvania,delaware,"pennsylvania,delaware"
29559,19014,pennsylvania,delaware,"pennsylvania,delaware"
29560,18901,pennsylvania,bucks,"pennsylvania,bucks"
29561,19460,pennsylvania,chester,"pennsylvania,chester"
29562,19457,pennsylvania,chester,"pennsylvania,chester"
29563,8095,new jersey,camden,"new jersey,camden"
29564,19734,delaware,new castle,"delaware,new castle"
29565,19520,pennsylvania,chester,"pennsylvania,chester"
29566,19133,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29567,18914,pennsylvania,bucks,"pennsylvania,bucks"
29568,19358,pennsylvania,chester,"pennsylvania,chester"
29569,8001,new jersey,salem,"new jersey,salem"
29570,19802,delaware,new castle,"delaware,new castle"
29571,18923,pennsylvania,bucks,"pennsylvania,bucks"
29572,19464,pennsylvania,berks,"pennsylvania,berks"
29573,8505,new jersey,burlington,"new jersey,burlington"
29574,19125,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29575,8620,new jersey,mercer,"new jersey,mercer"
29576,19350,pennsylvania,chester,"pennsylvania,chester"
29577,18950,pennsylvania,bucks,"pennsylvania,bucks"
29578,19090,pennsylvania,montgomery,"pennsylvania,montgomery"
29579,8097,new jersey,gloucester,"new jersey,gloucester"
29580,19035,pennsylvania,montgomery,"pennsylvania,montgomery"
29581,8075,new jersey,burlington,"new jersey,burlington"
29582,21919,maryland,cecil,"maryland,cecil"
29583,19111,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29584,19345,pennsylvania,chester,"pennsylvania,chester"
29585,19053,pennsylvania,bucks,"pennsylvania,bucks"
29586,19127,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29587,8012,new jersey,gloucester,"new jersey,gloucester"
29588,19462,pennsylvania,montgomery,"pennsylvania,montgomery"
29589,18951,pennsylvania,bucks,"pennsylvania,bucks"
29590,19474,pennsylvania,montgomery,"pennsylvania,montgomery"
29591,19709,delaware,new castle,"delaware,new castle"
29592,19137,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29593,8061,new jersey,gloucester,"new jersey,gloucester"
29594,8041,new jersey,burlington,"new jersey,burlington"
29595,18962,pennsylvania,bucks,"pennsylvania,bucks"
29596,19543,pennsylvania,berks,"pennsylvania,berks"
29597,19036,pennsylvania,delaware,"pennsylvania,delaware"
29598,19132,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29599,19730,delaware,new castle,"delaware,new castle"
29600,8511,new jersey,burlington,"new jersey,burlington"
29601,8081,new jersey,camden,"new jersey,camden"
29602,19735,delaware,new castle,"delaware,new castle"
29603,19344,pennsylvania,chester,"pennsylvania,chester"
29604,19102,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29605,18054,pennsylvania,bucks,"pennsylvania,bucks"
29606,8056,new jersey,gloucester,"new jersey,gloucester"
29607,21921,maryland,cecil,"maryland,cecil"
29608,8515,new jersey,burlington,"new jersey,burlington"
29609,19707,delaware,new castle,"delaware,new castle"
29610,8063,new jersey,gloucester,"new jersey,gloucester"
29611,8224,new jersey,burlington,"new jersey,burlington"
29612,18913,pennsylvania,bucks,"pennsylvania,bucks"
29613,19017,pennsylvania,delaware,"pennsylvania,delaware"
29614,18074,pennsylvania,montgomery,"pennsylvania,montgomery"
29615,19061,pennsylvania,delaware,"pennsylvania,delaware"
29616,8034,new jersey,camden,"new jersey,camden"
29617,8031,new jersey,camden,"new jersey,camden"
29618,19440,pennsylvania,montgomery,"pennsylvania,montgomery"
29619,19475,pennsylvania,chester,"pennsylvania,chester"
29620,18960,pennsylvania,bucks,"pennsylvania,bucks"
29621,19453,pennsylvania,montgomery,"pennsylvania,montgomery"
29622,8518,new jersey,burlington,"new jersey,burlington"
29623,18077,pennsylvania,northampton,"pennsylvania,northampton"
29624,8104,new jersey,camden,"new jersey,camden"
29625,19030,pennsylvania,bucks,"pennsylvania,bucks"
29626,18054,pennsylvania,montgomery,"pennsylvania,montgomery"
29627,8015,new jersey,burlington,"new jersey,burlington"
29628,8010,new jersey,burlington,"new jersey,burlington"
29629,19103,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29630,19454,pennsylvania,montgomery,"pennsylvania,montgomery"
29631,18055,pennsylvania,northampton,"pennsylvania,northampton"
29632,18954,pennsylvania,bucks,"pennsylvania,bucks"
29633,18036,pennsylvania,bucks,"pennsylvania,bucks"
29634,19382,pennsylvania,chester,"pennsylvania,chester"
29635,19706,delaware,new castle,"delaware,new castle"
29636,19446,pennsylvania,montgomery,"pennsylvania,montgomery"
29637,19025,pennsylvania,montgomery,"pennsylvania,montgomery"
29638,8062,new jersey,gloucester,"new jersey,gloucester"
29639,19056,pennsylvania,bucks,"pennsylvania,bucks"
29640,19373,pennsylvania,delaware,"pennsylvania,delaware"
29641,19477,pennsylvania,montgomery,"pennsylvania,montgomery"
29642,19343,pennsylvania,chester,"pennsylvania,chester"
29643,8105,new jersey,camden,"new jersey,camden"
29644,8081,new jersey,gloucester,"new jersey,gloucester"
29645,8007,new jersey,camden,"new jersey,camden"
29646,19134,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29647,18976,pennsylvania,bucks,"pennsylvania,bucks"
29648,19104,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29649,21930,maryland,cecil,"maryland,cecil"
29650,19372,pennsylvania,chester,"pennsylvania,chester"
29651,19512,pennsylvania,berks,"pennsylvania,berks"
29652,8038,new jersey,salem,"new jersey,salem"
29653,8035,new jersey,camden,"new jersey,camden"
29654,19383,pennsylvania,chester,"pennsylvania,chester"
29655,18070,pennsylvania,montgomery,"pennsylvania,montgomery"
29656,8312,new jersey,gloucester,"new jersey,gloucester"
29657,8030,new jersey,camden,"new jersey,camden"
29658,18938,pennsylvania,bucks,"pennsylvania,bucks"
29659,18055,pennsylvania,bucks,"pennsylvania,bucks"
29660,8021,new jersey,camden,"new jersey,camden"
29661,8020,new jersey,gloucester,"new jersey,gloucester"
29662,19131,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29663,8328,new jersey,gloucester,"new jersey,gloucester"
29664,8302,new jersey,cumberland,"new jersey,cumberland"
29665,19054,pennsylvania,bucks,"pennsylvania,bucks"
29666,8086,new jersey,gloucester,"new jersey,gloucester"
29667,8002,new jersey,camden,"new jersey,camden"
29668,19803,delaware,new castle,"delaware,new castle"
29669,19464,pennsylvania,montgomery,"pennsylvania,montgomery"
29670,18902,pennsylvania,bucks,"pennsylvania,bucks"
29671,8012,new jersey,camden,"new jersey,camden"
29672,19444,pennsylvania,montgomery,"pennsylvania,montgomery"
29673,19442,pennsylvania,chester,"pennsylvania,chester"
29674,19703,delaware,new castle,"delaware,new castle"
29675,21914,maryland,cecil,"maryland,cecil"
29676,8003,new jersey,camden,"new jersey,camden"
29677,19023,pennsylvania,delaware,"pennsylvania,delaware"
29678,19032,pennsylvania,delaware,"pennsylvania,delaware"
29679,19436,pennsylvania,montgomery,"pennsylvania,montgomery"
29680,19073,pennsylvania,delaware,"pennsylvania,delaware"
29681,19055,pennsylvania,bucks,"pennsylvania,bucks"
29682,18041,pennsylvania,bucks,"pennsylvania,bucks"
29683,8107,new jersey,camden,"new jersey,camden"
29684,8084,new jersey,camden,"new jersey,camden"
29685,19736,delaware,new castle,"delaware,new castle"
29686,19094,pennsylvania,delaware,"pennsylvania,delaware"
29687,19046,pennsylvania,montgomery,"pennsylvania,montgomery"
29688,19367,pennsylvania,chester,"pennsylvania,chester"
29689,8096,new jersey,gloucester,"new jersey,gloucester"
29690,8302,new jersey,salem,"new jersey,salem"
29691,19041,pennsylvania,montgomery,"pennsylvania,montgomery"
29692,19031,pennsylvania,montgomery,"pennsylvania,montgomery"
29693,19440,pennsylvania,bucks,"pennsylvania,bucks"
29694,8037,new jersey,atlantic,"new jersey,atlantic"
29695,18076,pennsylvania,montgomery,"pennsylvania,montgomery"
29696,19122,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29697,18936,pennsylvania,montgomery,"pennsylvania,montgomery"
29698,8033,new jersey,camden,"new jersey,camden"
29699,18935,pennsylvania,bucks,"pennsylvania,bucks"
29700,8022,new jersey,burlington,"new jersey,burlington"
29701,8004,new jersey,camden,"new jersey,camden"
29702,19355,pennsylvania,chester,"pennsylvania,chester"
29703,19348,pennsylvania,chester,"pennsylvania,chester"
29704,19520,pennsylvania,berks,"pennsylvania,berks"
29705,19106,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29706,8641,new jersey,burlington,"new jersey,burlington"
29707,8036,new jersey,burlington,"new jersey,burlington"
29708,8554,new jersey,burlington,"new jersey,burlington"
29709,19456,pennsylvania,montgomery,"pennsylvania,montgomery"
29710,19096,pennsylvania,delaware,"pennsylvania,delaware"
29711,8014,new jersey,gloucester,"new jersey,gloucester"
29712,19096,pennsylvania,montgomery,"pennsylvania,montgomery"
29713,19732,delaware,new castle,"delaware,new castle"
29714,18930,pennsylvania,bucks,"pennsylvania,bucks"
29715,18912,pennsylvania,bucks,"pennsylvania,bucks"
29716,19717,delaware,new castle,"delaware,new castle"
29717,19050,pennsylvania,delaware,"pennsylvania,delaware"
29718,19015,pennsylvania,delaware,"pennsylvania,delaware"
29719,8083,new jersey,camden,"new jersey,camden"
29720,8322,new jersey,gloucester,"new jersey,gloucester"
29721,19425,pennsylvania,chester,"pennsylvania,chester"
29722,19810,delaware,new castle,"delaware,new castle"
29723,8028,new jersey,gloucester,"new jersey,gloucester"
29724,18041,pennsylvania,lehigh,"pennsylvania,lehigh"
29725,19543,pennsylvania,chester,"pennsylvania,chester"
29726,18925,pennsylvania,bucks,"pennsylvania,bucks"
29727,19087,pennsylvania,delaware,"pennsylvania,delaware"
29728,19087,pennsylvania,montgomery,"pennsylvania,montgomery"
29729,8087,new jersey,burlington,"new jersey,burlington"
29730,8085,new jersey,salem,"new jersey,salem"
29731,19079,pennsylvania,delaware,"pennsylvania,delaware"
29732,19095,pennsylvania,montgomery,"pennsylvania,montgomery"
29733,19021,pennsylvania,bucks,"pennsylvania,bucks"
29734,19390,pennsylvania,chester,"pennsylvania,chester"
29735,19505,pennsylvania,berks,"pennsylvania,berks"
29736,8318,new jersey,cumberland,"new jersey,cumberland"
29737,17527,pennsylvania,chester,"pennsylvania,chester"
29738,18070,pennsylvania,berks,"pennsylvania,berks"
29739,19060,pennsylvania,delaware,"pennsylvania,delaware"
29740,19977,delaware,new castle,"delaware,new castle"
29741,19118,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29742,19733,delaware,new castle,"delaware,new castle"
29743,8085,new jersey,gloucester,"new jersey,gloucester"
29744,19018,pennsylvania,delaware,"pennsylvania,delaware"
29745,19701,delaware,new castle,"delaware,new castle"
29746,19073,pennsylvania,chester,"pennsylvania,chester"
29747,19426,pennsylvania,montgomery,"pennsylvania,montgomery"
29748,19504,pennsylvania,montgomery,"pennsylvania,montgomery"
29749,19713,delaware,new castle,"delaware,new castle"
29750,19460,pennsylvania,montgomery,"pennsylvania,montgomery"
29751,19087,pennsylvania,chester,"pennsylvania,chester"
29752,19121,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29753,18932,pennsylvania,bucks,"pennsylvania,bucks"
29754,19720,delaware,new castle,"delaware,new castle"
29755,8023,new jersey,salem,"new jersey,salem"
29756,8087,new jersey,ocean,"new jersey,ocean"
29757,19806,delaware,new castle,"delaware,new castle"
29758,8215,new jersey,burlington,"new jersey,burlington"
29759,19702,delaware,new castle,"delaware,new castle"
29760,19086,pennsylvania,delaware,"pennsylvania,delaware"
29761,8620,new jersey,burlington,"new jersey,burlington"
29762,19504,pennsylvania,berks,"pennsylvania,berks"
29763,8318,new jersey,salem,"new jersey,salem"
29764,19808,delaware,new castle,"delaware,new castle"
29765,19123,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29766,19119,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29767,19403,pennsylvania,montgomery,"pennsylvania,montgomery"
29768,8029,new jersey,camden,"new jersey,camden"
29769,19118,pennsylvania,montgomery,"pennsylvania,montgomery"
29770,19057,pennsylvania,bucks,"pennsylvania,bucks"
29771,18041,pennsylvania,berks,"pennsylvania,berks"
29772,19083,pennsylvania,delaware,"pennsylvania,delaware"
29773,19075,pennsylvania,montgomery,"pennsylvania,montgomery"
29774,19512,pennsylvania,montgomery,"pennsylvania,montgomery"
29775,18077,pennsylvania,bucks,"pennsylvania,bucks"
29776,19807,delaware,new castle,"delaware,new castle"
29777,19124,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29778,19731,delaware,new castle,"delaware,new castle"
29779,18920,pennsylvania,bucks,"pennsylvania,bucks"
29780,17527,pennsylvania,lancaster,"pennsylvania,lancaster"
29781,18929,pennsylvania,bucks,"pennsylvania,bucks"
29782,8037,new jersey,camden,"new jersey,camden"
29783,19428,pennsylvania,montgomery,"pennsylvania,montgomery"
29784,19116,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29785,19804,delaware,new castle,"delaware,new castle"
29786,19083,pennsylvania,montgomery,"pennsylvania,montgomery"
29787,19067,pennsylvania,bucks,"pennsylvania,bucks"
29788,19406,pennsylvania,montgomery,"pennsylvania,montgomery"
29789,8110,new jersey,camden,"new jersey,camden"
29790,8011,new jersey,burlington,"new jersey,burlington"
29791,19401,pennsylvania,montgomery,"pennsylvania,montgomery"
29792,18073,pennsylvania,bucks,"pennsylvania,bucks"
29793,19120,pennsylvania,philadelphia,"pennsylvania,philadelphia"
29794,8109,new jersey,camden,"new jersey,camden"
29795,8026,new jersey,camden,"new jersey,camden"
29796,19082,pennsylvania,delaware,"pennsylvania,delaware"
29797,19435,pennsylvania,montgomery,"pennsylvania,montgomery"
29798,19938,delaware,new castle,"delaware,new castle"
29799,19809,delaware,new castle,"delaware,new castle"
29800,18940,pennsylvania,bucks,"pennsylvania,bucks"
29801,8108,new jersey,camden,"new jersey,camden"
29802,19805,delaware,new castle,"delaware,new castle"
29803,19072,pennsylvania,montgomery,"pennsylvania,montgomery"
29804,18947,pennsylvania,bucks,"pennsylvania,bucks"
29805,19085,pennsylvania,delaware,"pennsylvania,delaware"
